+2.576700E-01,+1.880000E+02
+2.576750E-01,+1.920000E+02
+2.576800E-01,+1.920000E+02
+2.576850E-01,+1.880000E+02
+2.576900E-01,+1.920000E+02
+2.576950E-01,+1.920000E+02
+2.577000E-01,+1.880000E+02
+2.577050E-01,+1.880000E+02
+2.577100E-01,+1.920000E+02
+2.577150E-01,+1.880000E+02
+2.577200E-01,+1.920000E+02
+2.577250E-01,+1.920000E+02
+2.577300E-01,+1.920000E+02
+2.577350E-01,+1.880000E+02
+2.577400E-01,+1.920000E+02
+2.577450E-01,+1.880000E+02
+2.577500E-01,+1.840000E+02
+2.577550E-01,+1.880000E+02
+2.577600E-01,+1.880000E+02
+2.577650E-01,+1.840000E+02
+2.577700E-01,+1.840000E+02
+2.577750E-01,+1.880000E+02
+2.577800E-01,+1.880000E+02
+2.577850E-01,+1.840000E+02
+2.577900E-01,+1.880000E+02
+2.577950E-01,+1.880000E+02
+2.578000E-01,+1.880000E+02
+2.578050E-01,+1.840000E+02
+2.578100E-01,+1.840000E+02
+2.578150E-01,+1.840000E+02
+2.578200E-01,+1.840000E+02
+2.578250E-01,+1.840000E+02
+2.578300E-01,+1.840000E+02
+2.578350E-01,+1.800000E+02
+2.578400E-01,+1.800000E+02
+2.578450E-01,+1.800000E+02
+2.578500E-01,+1.760000E+02
+2.578550E-01,+1.800000E+02
+2.578600E-01,+1.760000E+02
+2.578650E-01,+1.760000E+02
+2.578700E-01,+1.760000E+02
+2.578750E-01,+1.680000E+02
+2.578800E-01,+1.680000E+02
+2.578850E-01,+1.720000E+02
+2.578900E-01,+1.680000E+02
+2.578950E-01,+1.680000E+02
+2.579000E-01,+1.680000E+02
+2.579050E-01,+1.640000E+02
+2.579100E-01,+1.640000E+02
+2.579150E-01,+1.600000E+02
+2.579200E-01,+1.600000E+02
+2.579250E-01,+1.560000E+02
+2.579300E-01,+1.600000E+02
+2.579350E-01,+1.560000E+02
+2.579400E-01,+1.520000E+02
+2.579450E-01,+1.560000E+02
+2.579500E-01,+1.520000E+02
+2.579550E-01,+1.520000E+02
+2.579600E-01,+1.440000E+02
+2.579650E-01,+1.480000E+02
+2.579700E-01,+1.480000E+02
+2.579750E-01,+1.440000E+02
+2.579800E-01,+1.400000E+02
+2.579850E-01,+1.360000E+02
+2.579900E-01,+1.400000E+02
+2.579950E-01,+1.400000E+02
+2.580000E-01,+1.320000E+02
+2.580050E-01,+1.320000E+02
+2.580100E-01,+1.360000E+02
+2.580150E-01,+1.320000E+02
+2.580200E-01,+1.320000E+02
+2.580250E-01,+1.240000E+02
+2.580300E-01,+1.280000E+02
+2.580350E-01,+1.280000E+02
+2.580400E-01,+1.200000E+02
+2.580450E-01,+1.200000E+02
+2.580500E-01,+1.200000E+02
+2.580550E-01,+1.160000E+02
+2.580600E-01,+1.200000E+02
+2.580650E-01,+1.160000E+02
+2.580700E-01,+1.160000E+02
+2.580750E-01,+1.120000E+02
+2.580800E-01,+1.120000E+02
+2.580850E-01,+1.080000E+02
+2.580900E-01,+1.080000E+02
+2.580950E-01,+1.080000E+02
+2.581000E-01,+1.080000E+02
+2.581050E-01,+1.040000E+02
+2.581100E-01,+1.040000E+02
+2.581150E-01,+1.040000E+02
+2.581200E-01,+1.040000E+02
+2.581250E-01,+1.000000E+02
+2.581300E-01,+1.040000E+02
+2.581350E-01,+1.000000E+02
+2.581400E-01,+9.600000E+01
+2.581450E-01,+1.000000E+02
+2.581500E-01,+1.000000E+02
+2.581550E-01,+9.199999E+01
+2.581600E-01,+9.600000E+01
+2.581650E-01,+9.199999E+01
+2.581700E-01,+8.800000E+01
+2.581750E-01,+8.800000E+01
+2.581800E-01,+9.199999E+01
+2.581850E-01,+9.199999E+01
+2.581900E-01,+8.400000E+01
+2.581950E-01,+8.400000E+01
+2.582000E-01,+8.800000E+01
+2.582050E-01,+8.400000E+01
+2.582100E-01,+8.400000E+01
+2.582150E-01,+8.400000E+01
+2.582200E-01,+8.400000E+01
+2.582250E-01,+7.999999E+01
+2.582300E-01,+7.600000E+01
+2.582350E-01,+7.999999E+01
+2.582400E-01,+7.600000E+01
+2.582450E-01,+7.999999E+01
+2.582500E-01,+7.600000E+01
+2.582550E-01,+7.200000E+01
+2.582600E-01,+7.200000E+01
+2.582650E-01,+7.200000E+01
+2.582700E-01,+7.200000E+01
+2.582750E-01,+7.200000E+01
+2.582800E-01,+6.800000E+01
+2.582850E-01,+6.800000E+01
+2.582900E-01,+6.800000E+01
+2.582950E-01,+6.400000E+01
+2.583000E-01,+6.400000E+01
+2.583050E-01,+6.800000E+01
+2.583100E-01,+6.400000E+01
+2.583150E-01,+6.400000E+01
+2.583200E-01,+6.000000E+01
+2.583250E-01,+6.000000E+01
+2.583300E-01,+6.000000E+01
+2.583350E-01,+5.600000E+01
+2.583400E-01,+5.600000E+01
+2.583450E-01,+5.600000E+01
+2.583500E-01,+5.600000E+01
+2.583550E-01,+5.200000E+01
+2.583600E-01,+5.200000E+01
+2.583650E-01,+5.600000E+01
+2.583700E-01,+5.200000E+01
+2.583750E-01,+4.800000E+01
+2.583800E-01,+5.200000E+01
+2.583850E-01,+5.200000E+01
+2.583900E-01,+5.200000E+01
+2.583950E-01,+4.800000E+01
+2.584000E-01,+4.800000E+01
+2.584050E-01,+4.800000E+01
+2.584100E-01,+4.800000E+01
+2.584150E-01,+4.400000E+01
+2.584200E-01,+4.800000E+01
+2.584250E-01,+4.000000E+01
+2.584300E-01,+4.000000E+01
+2.584350E-01,+4.000000E+01
+2.584400E-01,+4.000000E+01
+2.584450E-01,+4.400000E+01
+2.584500E-01,+4.000000E+01
+2.584550E-01,+3.600000E+01
+2.584600E-01,+3.600000E+01
+2.584650E-01,+3.600000E+01
+2.584700E-01,+4.000000E+01
+2.584750E-01,+3.600000E+01
+2.584800E-01,+3.600000E+01
+2.584850E-01,+3.600000E+01
+2.584900E-01,+3.600000E+01
+2.584950E-01,+3.200000E+01
+2.585000E-01,+3.200000E+01
+2.585050E-01,+3.200000E+01
+2.585100E-01,+3.200000E+01
+2.585150E-01,+3.200000E+01
+2.585200E-01,+2.800000E+01
+2.585250E-01,+2.800000E+01
+2.585300E-01,+2.800000E+01
+2.585350E-01,+3.200000E+01
+2.585400E-01,+2.800000E+01
+2.585450E-01,+2.800000E+01
+2.585500E-01,+2.800000E+01
+2.585550E-01,+2.800000E+01
+2.585600E-01,+2.800000E+01
+2.585650E-01,+3.200000E+01
+2.585700E-01,+2.400000E+01
+2.585750E-01,+2.400000E+01
+2.585800E-01,+2.800000E+01
+2.585850E-01,+2.400000E+01
+2.585900E-01,+2.400000E+01
+2.585950E-01,+2.400000E+01
+2.586000E-01,+2.400000E+01
+2.586050E-01,+2.400000E+01
+2.586100E-01,+2.400000E+01
+2.586150E-01,+2.000000E+01
+2.586200E-01,+2.000000E+01
+2.586250E-01,+2.000000E+01
+2.586300E-01,+2.000000E+01
+2.586350E-01,+2.000000E+01
+2.586400E-01,+2.000000E+01
+2.586450E-01,+2.000000E+01
+2.586500E-01,+2.400000E+01
+2.586550E-01,+2.000000E+01
+2.586600E-01,+2.000000E+01
+2.586650E-01,+2.000000E+01
+2.586700E-01,+2.000000E+01
+2.586750E-01,+2.400000E+01
+2.586800E-01,+2.000000E+01
+2.586850E-01,+1.600000E+01
+2.586900E-01,+1.600000E+01
+2.586950E-01,+1.600000E+01
+2.587000E-01,+1.600000E+01
+2.587050E-01,+1.600000E+01
+2.587100E-01,+1.600000E+01
+2.587150E-01,+1.600000E+01
+2.587200E-01,+1.600000E+01
+2.587250E-01,+1.600000E+01
+2.587300E-01,+1.600000E+01
+2.587350E-01,+1.600000E+01
+2.587400E-01,+1.600000E+01
+2.587450E-01,+2.000000E+01
+2.587500E-01,+1.600000E+01
+2.587550E-01,+1.600000E+01
+2.587600E-01,+1.200000E+01
+2.587650E-01,+1.200000E+01
+2.587700E-01,+1.200000E+01
+2.587750E-01,+1.200000E+01
+2.587800E-01,+1.200000E+01
+2.587850E-01,+1.200000E+01
+2.587900E-01,+1.200000E+01
+2.587950E-01,+1.200000E+01
+2.588000E-01,+1.200000E+01
+2.588050E-01,+1.200000E+01
+2.588100E-01,+1.600000E+01
+2.588150E-01,+1.200000E+01
+2.588200E-01,+1.600000E+01
+2.588250E-01,+1.200000E+01
+2.588300E-01,+1.200000E+01
+2.588350E-01,+1.200000E+01
+2.588400E-01,+1.200000E+01
+2.588450E-01,+8.000000E+00
+2.588500E-01,+8.000000E+00
+2.588550E-01,+8.000000E+00
+2.588600E-01,+8.000000E+00
+2.588650E-01,+8.000000E+00
+2.588700E-01,+8.000000E+00
+2.588750E-01,+1.200000E+01
+2.588800E-01,+8.000000E+00
+2.588850E-01,+8.000000E+00
+2.588900E-01,+8.000000E+00
+2.588950E-01,+8.000000E+00
+2.589000E-01,+8.000000E+00
+2.589050E-01,+8.000000E+00
+2.589100E-01,+8.000000E+00
+2.589150E-01,+8.000000E+00
+2.589200E-01,+1.200000E+01
+2.589250E-01,+8.000000E+00
+2.589300E-01,+4.000000E+00
+2.589350E-01,+4.000000E+00
+2.589400E-01,+4.000000E+00
+2.589450E-01,+4.000000E+00
+2.589500E-01,+4.000000E+00
+2.589550E-01,+4.000000E+00
+2.589600E-01,+4.000000E+00
+2.589650E-01,+4.000000E+00
